recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion x,quaternion y,quaternion z,quaternion w
bb09b488-e875-448b-9801-156d15b3962c,1775725061183498338,2.7236938,-33.40912,56.37932,-0.07812499,-0.7373047,0.67626953,6.711384100945614,-46.52282127265351,30.973184880930845,-0.3942946,-0.05344591,0.22260997,0.89001125
bb09b488-e875-448b-9801-156d15b3962c,1775725061193657338,2.6016235,-33.40912,56.50139,-0.076660156,-0.7397461,0.6748047,6.929331331739975,-46.44785029068727,31.483183473724885,-0.39390972,-0.05333145,0.22592382,0.8893533
bb09b488-e875-448b-9801-156d15b3962c,1775725061203816338,2.2964478,-33.40912,55.826187,-0.08154297,-0.73779297,0.67089844,7.141629023900558,-46.37360402134726,31.96961972037218,-0.39353767,-0.053178176,0.22907312,0.88872135
bb09b488-e875-448b-9801-156d15b3962c,1775725061215492338,1.9893646,-32.86171,55.64308,-0.07080078,-0.74609375,0.6713867,7.5524049565901,-46.23493636886256,32.91289869505234,-0.39287555,-0.05289196,0.23517509,0.8874367
bb09b488-e875-448b-9801-156d15b3962c,1775725061227168338,2.23732,-33.166885,55.036545,-0.08740234,-0.7548828,0.6845703,7.755639377322267,-46.15827000385937,33.49065008305275,-0.39244545,-0.053106308,0.239065,0.8865744
bb09b488-e875-448b-9801-156d15b3962c,1775725061238844338,2.6626587,-33.28705,54.304123,-0.076171875,-0.7368164,0.703125,7.93795235923606,-46.0745667955431,33.947298945164505,-0.39198068,-0.053046044,0.24209958,0.8859599
bb09b488-e875-448b-9801-156d15b3962c,1775725061248996338,2.5405884,-33.470154,54.121017,-0.080566406,-0.74609375,0.7089844,8.11329643057438,-45.988737642767674,34.4049969182106,-0.3914903,-0.05303385,0.24516954,0.885333
bb09b488-e875-448b-9801-156d15b3962c,1775725061259148338,3.15094,-33.592224,53.5717,-0.08886718,-0.7338867,0.7192383,8.281243559879647,-45.89800825196264,34.85325253267918,-0.39095682,-0.053029627,0.24819966,0.8847245
bb09b488-e875-448b-9801-156d15b3962c,1775725061269300338,3.211975,-33.592224,52.656174,-0.058105465,-0.7211914,0.7114258,8.441442930952993,-45.801639680143516,35.289735294593115,-0.3903745,-0.05302572,0.25117463,0.8841421
bb09b488-e875-448b-9801-156d15b3962c,1775725061279480338,3.6392212,-33.714294,50.39406,-0.08154297,-0.71484375,0.6850586,8.710143476829362,-45.60791478496948,36.16634583550397,-0.38910002,-0.053412125,0.25733134,0.8829093
bb09b488-e875-448b-9801-156d15b3962c,1775725061289660338,3.8814545,-33.655167,48.994064,-0.076660156,-0.72558594,0.69384766,8.827924044670555,-45.51522732151788,36.51975213714988,-0.38850197,-0.05344932,0.2598055,0.8824457
bb09b488-e875-448b-9801-156d15b3962c,1775725061299840338,3.4542084,-33.34999,47.346115,-0.06982421,-0.7207031,0.68066406,8.9242367977724,-45.429866867136504,37.081431597431475,-0.3878149,-0.054373287,0.26394328,0.881463
bb09b488-e875-448b-9801-156d15b3962c,1775725061308484338,3.0288696,-33.40912,45.698166,-0.079101555,-0.72509766,0.67285156,9.012369826086486,-45.34540278274411,37.51645602537155,-0.38717642,-0.054928817,0.26713124,0.88074857
bb09b488-e875-448b-9801-156d15b3962c,1775725061317128338,2.1743774,-33.592224,44.168472,-0.06787109,-0.72998047,0.6689453,9.081811050802902,-45.278794983731615,38.04243725725261,-0.38658473,-0.05598137,0.27104947,0.8797445
bb09b488-e875-448b-9801-156d15b3962c,1775725061325772338,1.6860962,-34.202576,42.70363,-0.07080078,-0.7211914,0.67578125,9.136919517412686,-45.21816733680144,38.441824498110385,-0.3860647,-0.056730196,0.27403167,0.8790007
bb09b488-e875-448b-9801-156d15b3962c,1775725061334416338,1.0147095,-34.751892,41.425705,-0.068359375,-0.7368164,0.6850586,9.174536666123025,-45.163114838104235,38.714084414085825,-0.3856072,-0.05719848,0.27608708,0.8785279
bb09b488-e875-448b-9801-156d15b3962c,1775725061342066338,0.46539307,-35.057068,40.143967,-0.062988274,-0.70751953,0.6982422,9.189131881508668,-45.11287157985831,38.91769087520952,-0.3851643,-0.05762455,0.27768496,0.87819064
bb09b488-e875-448b-9801-156d15b3962c,1775725061349716338,0.09918213,-35.118103,38.801193,-0.04980468,-0.7285156,0.69384766,9.187826796273361,-45.06106128342565,39.100005276246726,-0.38468134,-0.058094896,0.27917552,0.8778987
bb09b488-e875-448b-9801-156d15b3962c,1775725061357366338,0.22125244,-34.568787,37.09221,-0.041503903,-0.7324219,0.68896484,9.176699341922257,-45.01868742037691,39.26884551867945,-0.3842512,-0.058621753,0.28057924,0.8776045
bb09b488-e875-448b-9801-156d15b3962c,1775725061365016338,-0.024795532,-33.166885,35.6884,-0.061035153,-0.7216797,0.6977539,9.158231043152234,-44.97999646821984,39.449078500003125,-0.38382387,-0.059252758,0.28208804,0.8772654
