recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
bb09b488-e875-448b-9801-156d15b3962c,386,1775725221016359338,1775725221486734338,470.375,2.043286,1327.9756,2336.4404
bb09b488-e875-448b-9801-156d15b3962c,387,1775725221571859338,1775725221621859338,50.0,2.0500152,1341.7336,2555.7803
bb09b488-e875-448b-9801-156d15b3962c,388,1775725221766984338,1775725221827109338,60.125,1.8546056,1206.0576,2029.0352
bb09b488-e875-448b-9801-156d15b3962c,389,1775725221957233338,1775725221972233338,15.0,1.3339825,1115.0034,1729.246
bb09b488-e875-448b-9801-156d15b3962c,390,1775725222087358338,1775725222812982338,725.624,2.5209224,1476.646,4124.884
bb09b488-e875-448b-9801-156d15b3962c,391,1775725223008232338,1775725223813981338,805.749,0.17238452,1535.5933,3739.8828
bb09b488-e875-448b-9801-156d15b3962c,392,1775725223913986338,1775725223959106338,45.12,0.8773287,1389.5078,2140.3555
bb09b488-e875-448b-9801-156d15b3962c,393,1775725224084231338,1775725224664730338,580.499,1.9313065,1288.8937,2795.4597
bb09b488-e875-448b-9801-156d15b3962c,394,1775725224824855338,1775725225130230338,305.375,29.272512,2609.338,6686.3843
bb09b488-e875-448b-9801-156d15b3962c,395,1775725225290354338,1775725225380354338,90.0,1.2005688,1010.87415,1598.4674
bb09b488-e875-448b-9801-156d15b3962c,396,1775725225615604338,1775725226731603338,1115.999,30.14401,2150.8977,9879.905
bb09b488-e875-448b-9801-156d15b3962c,397,1775725226816727338,1775725227267105338,450.378,1.3308605,1590.5961,4022.6296
bb09b488-e875-448b-9801-156d15b3962c,398,1775725227362227338,1775725227697604338,335.377,1.2162108,1540.9166,2859.069
bb09b488-e875-448b-9801-156d15b3962c,399,1775725227807726338,1775725228338101338,530.375,1.8324335,1430.6842,3167.7634
bb09b488-e875-448b-9801-156d15b3962c,400,1775725228463232338,1775725228658478338,195.246,1.4238423,1446.9158,2432.0132
bb09b488-e875-448b-9801-156d15b3962c,401,1775725228738475338,1775725229349099338,610.624,20.290949,2446.3472,8789.656
bb09b488-e875-448b-9801-156d15b3962c,402,1775725229474224338,1775725229519224338,45.0,4.1187506,2003.9476,2780.653
bb09b488-e875-448b-9801-156d15b3962c,403,1775725229594349338,1775725229614349338,20.0,2.2249668,1290.0569,2370.8113
bb09b488-e875-448b-9801-156d15b3962c,404,1775725229804477338,1775725229824599338,20.122,1.1486948,1019.04877,1778.2638
bb09b488-e875-448b-9801-156d15b3962c,405,1775725229969724338,1775725229999723338,29.999,3.379272,1545.9994,2406.3428
bb09b488-e875-448b-9801-156d15b3962c,406,1775725230224973338,1775725230264975338,40.002,2.9934876,1397.2163,1962.7487
bb09b488-e875-448b-9801-156d15b3962c,407,1775725230380098338,1775725230675348338,295.25,1.7050952,2686.0544,6779.921
bb09b488-e875-448b-9801-156d15b3962c,408,1775725230850472338,1775725230965609338,115.137,0.99164593,1056.4443,1589.9717
bb09b488-e875-448b-9801-156d15b3962c,409,1775725231245847338,1775725231280847338,35.0,1.9417585,1077.5957,1433.9169
bb09b488-e875-448b-9801-156d15b3962c,410,1775725231661226338,1775725231681222338,19.996,0.860885,897.6904,1029.0828
bb09b488-e875-448b-9801-156d15b3962c,411,1775725231841471338,1775725231866471338,25.0,2.2933009,1328.4371,2136.7063
bb09b488-e875-448b-9801-156d15b3962c,412,1775725231966596338,1775725231996596338,30.0,1.6674619,1079.1376,1578.3068
bb09b488-e875-448b-9801-156d15b3962c,413,1775725232261856338,1775725232577095338,315.239,17.603477,2201.0525,6614.616
bb09b488-e875-448b-9801-156d15b3962c,414,1775725232702226338,1775725232797345338,95.119,0.21048221,1368.608,2415.578
bb09b488-e875-448b-9801-156d15b3962c,415,1775725232902476338,1775725233303041338,400.565,18.731411,2082.3328,6414.482
bb09b488-e875-448b-9801-156d15b3962c,416,1775725233603291338,1775725233823416338,220.125,1.265111,3077.865,7775.748
bb09b488-e875-448b-9801-156d15b3962c,417,1775725234494050338,1775725234574167338,80.117,3.1115758,1423.5951,2159.3276
bb09b488-e875-448b-9801-156d15b3962c,418,1775725234684294338,1775725235199790338,515.496,3.1781154,2542.076,6895.305
bb09b488-e875-448b-9801-156d15b3962c,419,1775725235304915338,1775725235339915338,35.0,4.4765706,1634.6296,2674.2136
bb09b488-e875-448b-9801-156d15b3962c,420,1775725235695165338,1775725235715290338,20.125,1.2454113,917.7033,1165.4962
bb09b488-e875-448b-9801-156d15b3962c,421,1775725235800290338,1775725236951415338,1151.125,18.04752,1821.1503,7126.5723
bb09b488-e875-448b-9801-156d15b3962c,422,1775725237036540338,1775725237592040338,555.5,18.645214,1777.9806,7795.994
bb09b488-e875-448b-9801-156d15b3962c,423,1775725237742177338,1775725238032418338,290.241,11.078938,2840.3198,8474.171
bb09b488-e875-448b-9801-156d15b3962c,424,1775725238112540338,1775725238242665338,130.125,1.7215403,1419.6398,2643.7703
bb09b488-e875-448b-9801-156d15b3962c,425,1775725238327664338,1775725238592915338,265.251,2.262412,1407.9281,3739.61
bb09b488-e875-448b-9801-156d15b3962c,426,1775725238688039338,1775725238783176338,95.137,4.732943,1455.2231,2707.795
bb09b488-e875-448b-9801-156d15b3962c,427,1775725238873168338,1775725238888164338,14.996,1.145804,1233.4575,1572.2871
bb09b488-e875-448b-9801-156d15b3962c,428,1775725239003289338,1775725239373664338,370.375,9.146013,1929.7166,5811.7607
bb09b488-e875-448b-9801-156d15b3962c,429,1775725239488789338,1775725239513789338,25.0,1.3310963,1257.4087,1792.0984
bb09b488-e875-448b-9801-156d15b3962c,430,1775725239658914338,1775725239809039338,150.125,1.1379339,1402.1285,2139.6824
bb09b488-e875-448b-9801-156d15b3962c,431,1775725239899164338,1775725241515664338,1616.5,9.086969,1935.0953,8904.911
bb09b488-e875-448b-9801-156d15b3962c,432,1775725241710799338,1775725241795917338,85.118,1.1687579,1487.5961,2462.5872
bb09b488-e875-448b-9801-156d15b3962c,433,1775725241901039338,1775725242161289338,260.25,3.0932949,3378.3784,11149.273
bb09b488-e875-448b-9801-156d15b3962c,434,1775725242381413338,1775725242421538338,40.125,5.858684,2019.0807,3085.4133
bb09b488-e875-448b-9801-156d15b3962c,435,1775725242511538338,1775725243342413338,830.875,16.068487,1843.0581,4932.2383
bb09b488-e875-448b-9801-156d15b3962c,436,1775725243437413338,1775725244178163338,740.75,4.897715,1756.1934,5876.555
bb09b488-e875-448b-9801-156d15b3962c,437,1775725244278288338,1775725244638538338,360.25,2.7948837,1525.1343,3231.6875
bb09b488-e875-448b-9801-156d15b3962c,438,1775725244743663338,1775725244763672338,20.009,1.5457425,1316.9081,1729.8984
bb09b488-e875-448b-9801-156d15b3962c,439,1775725244853788338,1775725244913796338,60.008,0.39701846,1411.9539,2208.5188
bb09b488-e875-448b-9801-156d15b3962c,440,1775725245023919338,1775725245974787338,950.868,0.690968,1541.5251,3357.5786
bb09b488-e875-448b-9801-156d15b3962c,441,1775725246084912338,1775725246455297338,370.385,2.169526,1410.9651,2572.793
bb09b488-e875-448b-9801-156d15b3962c,442,1775725246565412338,1775725246930662338,365.25,1.2031013,1439.4153,2632.9104
bb09b488-e875-448b-9801-156d15b3962c,443,1775725247221044338,1775725247246037338,24.993,1.7537973,1364.5569,1914.5817
bb09b488-e875-448b-9801-156d15b3962c,444,1775725247366162338,1775725248592287338,1226.125,24.54703,2030.6686,7886.9956
bb09b488-e875-448b-9801-156d15b3962c,445,1775725248687412338,1775725249172786338,485.374,3.8829844,3500.3394,13128.206
bb09b488-e875-448b-9801-156d15b3962c,446,1775725249548164338,1775725249598161338,49.997,7.1361265,2321.8342,4510.509
bb09b488-e875-448b-9801-156d15b3962c,447,1775725249828411338,1775725249928536338,100.125,35.091595,5358.3813,12028.181
bb09b488-e875-448b-9801-156d15b3962c,448,1775725250013536338,1775725252285661338,2272.125,14.470437,1579.6566,4306.475
bb09b488-e875-448b-9801-156d15b3962c,449,1775725252360786338,1775725253672035338,1311.249,21.190931,2184.2498,8006.5796
bb09b488-e875-448b-9801-156d15b3962c,450,1775725253782160338,1775725254137410338,355.25,6.415736,3295.583,11698.143
bb09b488-e875-448b-9801-156d15b3962c,451,1775725255238534338,1775725255478659338,240.125,30.24166,4701.0205,15621.524
bb09b488-e875-448b-9801-156d15b3962c,452,1775725255558784338,1775725256319534338,760.75,15.623583,1967.845,7608.916
bb09b488-e875-448b-9801-156d15b3962c,453,1775725256494659338,1775725256779909338,285.25,10.82545,2038.3899,5714.865
bb09b488-e875-448b-9801-156d15b3962c,454,1775725256935034338,1775725256955034338,20.0,1.3150097,1220.0751,2025.6315
bb09b488-e875-448b-9801-156d15b3962c,455,1775725257070159338,1775725257375534338,305.375,14.50956,2300.8013,8961.0625
bb09b488-e875-448b-9801-156d15b3962c,456,1775725257510659338,1775725257545659338,35.0,2.2407007,1159.8002,1541.7599
bb09b488-e875-448b-9801-156d15b3962c,457,1775725257765784338,1775725257996033338,230.249,6.629892,1414.4894,3305.602
bb09b488-e875-448b-9801-156d15b3962c,458,1775725258116158338,1775725258561533338,445.375,8.912468,2585.399,8174.7744
bb09b488-e875-448b-9801-156d15b3962c,459,1775725258641658338,1775725258736783338,95.125,3.962754,2067.4321,2876.154
bb09b488-e875-448b-9801-156d15b3962c,460,1775725258821784338,1775725258841783338,19.999,0.5973906,1192.1042,1496.2996
bb09b488-e875-448b-9801-156d15b3962c,461,1775725258971921338,1775725259037033338,65.112,5.2406406,1760.2173,3432.9395
bb09b488-e875-448b-9801-156d15b3962c,462,1775725259187158338,1775725259397408338,210.25,1.6847339,1381.1907,2307.7227
bb09b488-e875-448b-9801-156d15b3962c,463,1775725259522533338,1775725259597533338,75.0,1.3087374,1238.9066,1699.5913
bb09b488-e875-448b-9801-156d15b3962c,464,1775725259722658338,1775725260318164338,595.506,2.0520158,1371.3955,4033.9504
bb09b488-e875-448b-9801-156d15b3962c,465,1775725260403283338,1775725260503407338,100.124,0.5704923,1210.897,2385.1912
bb09b488-e875-448b-9801-156d15b3962c,466,1775725260603532338,1775725260698544338,95.012,1.823843,1062.975,1722.3885
bb09b488-e875-448b-9801-156d15b3962c,467,1775725260843658338,1775725260858782338,15.124,0.9504802,1013.32,1309.1471
bb09b488-e875-448b-9801-156d15b3962c,468,1775725260943782338,1775725261474282338,530.5,0.7482261,1358.843,2731.1348
bb09b488-e875-448b-9801-156d15b3962c,469,1775725261609407338,1775725262104907338,495.5,21.127352,1943.3912,5229.696
bb09b488-e875-448b-9801-156d15b3962c,470,1775725262195032338,1775725262225039338,30.007,2.0742083,1091.1544,1489.2421
bb09b488-e875-448b-9801-156d15b3962c,471,1775725262345157338,1775725262585285338,240.128,2.7578905,2971.469,7579.5884
bb09b488-e875-448b-9801-156d15b3962c,472,1775725263431156338,1775725263451164338,20.008,1.189941,962.34174,1057.1206
bb09b488-e875-448b-9801-156d15b3962c,473,1775725263571281338,1775725263741406338,170.125,39.269913,4546.648,10959.506
bb09b488-e875-448b-9801-156d15b3962c,474,1775725263841531338,1775725264011656338,170.125,5.5309095,2426.3857,4534.885
bb09b488-e875-448b-9801-156d15b3962c,475,1775725264121787338,1775725264141788338,20.001,1.5913997,1356.2623,2367.0059
bb09b488-e875-448b-9801-156d15b3962c,476,1775725264236906338,1775725264977531338,740.625,32.023407,3113.9,10175.455
bb09b488-e875-448b-9801-156d15b3962c,477,1775725265112656338,1775725265528031338,415.375,18.880735,2076.1013,6946.848
bb09b488-e875-448b-9801-156d15b3962c,478,1775725265613166338,1775725266103658338,490.492,19.980175,2104.1633,6707.973
bb09b488-e875-448b-9801-156d15b3962c,479,1775725266223780338,1775725266789294338,565.514,13.867443,2372.581,6814.2466
bb09b488-e875-448b-9801-156d15b3962c,480,1775725266899408338,1775725267820280338,920.872,1.2228662,1360.5073,3586.345
bb09b488-e875-448b-9801-156d15b3962c,481,1775725267965404338,1775725268010417338,45.013,2.4571192,1235.0555,1544.8278
bb09b488-e875-448b-9801-156d15b3962c,482,1775725268170529338,1775725268265654338,95.125,9.6743355,2733.3533,6377.594
bb09b488-e875-448b-9801-156d15b3962c,483,1775725268385779338,1775725268971279338,585.5,17.97244,1930.4513,5849.419
bb09b488-e875-448b-9801-156d15b3962c,484,1775725269091411338,1775725269897157338,805.746,8.176173,2936.0742,13937.395
bb09b488-e875-448b-9801-156d15b3962c,485,1775725269992279338,1775725270297533338,305.254,14.7813835,2988.0796,10479.928
bb09b488-e875-448b-9801-156d15b3962c,486,1775725270417653338,1775725270863028338,445.375,11.24101,2802.0774,8963.33
bb09b488-e875-448b-9801-156d15b3962c,487,1775725270973153338,1775725271573778338,600.625,5.997988,2367.5066,8214.199
bb09b488-e875-448b-9801-156d15b3962c,488,1775725271919028338,1775725272209278338,290.25,12.497194,2168.5925,7991.4263
bb09b488-e875-448b-9801-156d15b3962c,489,1775725272294403338,1775725272995028338,700.625,2.5370717,2585.4065,8973.765
bb09b488-e875-448b-9801-156d15b3962c,490,1775725273085152338,1775725273430527338,345.375,1.0663338,1301.812,2690.517
bb09b488-e875-448b-9801-156d15b3962c,491,1775725273520527338,1775725273725777338,205.25,3.3541043,1347.0093,2706.1343
bb09b488-e875-448b-9801-156d15b3962c,492,1775725273885902338,1775725274536535338,650.633,9.1341095,2597.038,9913.497
bb09b488-e875-448b-9801-156d15b3962c,493,1775725274616527338,1775725275097026338,480.499,1.933437,2243.7783,9688.893
bb09b488-e875-448b-9801-156d15b3962c,494,1775725275172160338,1775725275472409338,300.249,8.253999,2846.5366,9061.221
bb09b488-e875-448b-9801-156d15b3962c,495,1775725275597526338,1775725275617526338,20.0,1.1080197,1157.7048,1563.1313
bb09b488-e875-448b-9801-156d15b3962c,496,1775725275772658338,1775725275797651338,24.993,3.2343683,1775.0498,2935.5693
bb09b488-e875-448b-9801-156d15b3962c,497,1775725275907776338,1775725276718526338,810.75,6.815227,2122.7573,7634.2607
bb09b488-e875-448b-9801-156d15b3962c,498,1775725276853663338,1775725276868654338,14.991,1.5910705,1431.2809,2729.2861
bb09b488-e875-448b-9801-156d15b3962c,499,1775725276963785338,1775725277003777338,39.992,1.5278178,1899.3624,3026.0085
bb09b488-e875-448b-9801-156d15b3962c,500,1775725277264025338,1775725277844538338,580.513,13.493379,1800.2081,5646.67
bb09b488-e875-448b-9801-156d15b3962c,501,1775725277939650338,1775725277954650338,15.0,1.6481212,1515.6854,2184.276
bb09b488-e875-448b-9801-156d15b3962c,502,1775725278124900338,1775725279160775338,1035.875,13.813296,2557.742,9768.83
bb09b488-e875-448b-9801-156d15b3962c,503,1775725279260900338,1775725279691274338,430.374,5.479715,1610.6273,3933.1482
bb09b488-e875-448b-9801-156d15b3962c,504,1775725279811399338,1775725281453023338,1641.624,4.3790145,2029.4645,10128.598
bb09b488-e875-448b-9801-156d15b3962c,505,1775725281533024338,1775725281753273338,220.249,1.8601322,1239.9258,2259.8328
bb09b488-e875-448b-9801-156d15b3962c,506,1775725281883398338,1775725281933398338,50.0,0.24799089,1170.3604,1996.1617
bb09b488-e875-448b-9801-156d15b3962c,507,1775725282018523338,1775725282143648338,125.125,1.2457246,1106.1858,1788.6306
bb09b488-e875-448b-9801-156d15b3962c,508,1775725282223648338,1775725282358780338,135.132,1.7428507,1216.7135,3259.1287
bb09b488-e875-448b-9801-156d15b3962c,509,1775725282448898338,1775725282704148338,255.25,2.8614902,1420.6149,2884.3218
bb09b488-e875-448b-9801-156d15b3962c,510,1775725282929278338,1775725282944398338,15.12,0.8264242,1376.3655,1934.972
bb09b488-e875-448b-9801-156d15b3962c,511,1775725283034398338,1775725283324648338,290.25,0.28357777,1465.1113,4343.02
bb09b488-e875-448b-9801-156d15b3962c,512,1775725283449773338,1775725283695033338,245.26,1.3090141,1339.7509,2628.0093
bb09b488-e875-448b-9801-156d15b3962c,513,1775725283775147338,1775725284255522338,480.375,1.9996836,1485.8767,3140.1838
bb09b488-e875-448b-9801-156d15b3962c,514,1775725284365647338,1775725284385647338,20.0,1.3567498,1129.6511,1341.018
bb09b488-e875-448b-9801-156d15b3962c,515,1775725284595897338,1775725284655897338,60.0,0.25112763,1251.706,1883.2219
bb09b488-e875-448b-9801-156d15b3962c,516,1775725284851147338,1775725284906147338,55.0,0.88877827,1509.1364,2478.96
bb09b488-e875-448b-9801-156d15b3962c,517,1775725285036281338,1775725285426647338,390.366,2.3177736,1342.316,2599.3108
bb09b488-e875-448b-9801-156d15b3962c,518,1775725285521772338,1775725285726897338,205.125,0.910623,1366.0555,3125.4834
bb09b488-e875-448b-9801-156d15b3962c,519,1775725285857021338,1775725286017271338,160.25,0.34848985,1261.8011,2066.0044
bb09b488-e875-448b-9801-156d15b3962c,520,1775725286097271338,1775725286142396338,45.125,0.6856474,1293.3191,1906.5538
bb09b488-e875-448b-9801-156d15b3962c,521,1775725286247396338,1775725286432646338,185.25,1.0868961,1268.1189,2119.366
bb09b488-e875-448b-9801-156d15b3962c,522,1775725286512646338,1775725286532646338,20.0,1.719806,1497.3677,2500.3745
bb09b488-e875-448b-9801-156d15b3962c,523,1775725286612771338,1775725286893021338,280.25,1.1551796,1194.9033,2256.9434
bb09b488-e875-448b-9801-156d15b3962c,524,1775725286968146338,1775725287043152338,75.006,0.79440594,1280.2136,2138.7493
bb09b488-e875-448b-9801-156d15b3962c,525,1775725287258396338,1775725287343521338,85.125,0.5882393,1029.3257,1490.7704
bb09b488-e875-448b-9801-156d15b3962c,526,1775725287468520338,1775725288154270338,685.75,0.82663834,1293.4856,3412.7375
bb09b488-e875-448b-9801-156d15b3962c,527,1775725288239270338,1775725289250270338,1011.0,0.6891061,1429.5092,2930.5803
bb09b488-e875-448b-9801-156d15b3962c,528,1775725289340270338,1775725290561519338,1221.249,3.372421,1439.3739,3465.991
bb09b488-e875-448b-9801-156d15b3962c,529,1775725290706644338,1775725290761644338,55.0,1.2742577,1217.4155,2045.0819
bb09b488-e875-448b-9801-156d15b3962c,530,1775725290876769338,1775725291081894338,205.125,0.9509041,1536.9974,3562.405
bb09b488-e875-448b-9801-156d15b3962c,531,1775725291192019338,1775725291272144338,80.125,1.9692805,1679.5079,2890.6267
bb09b488-e875-448b-9801-156d15b3962c,532,1775725291457269338,1775725291897768338,440.499,1.8789068,1428.5106,3839.814
bb09b488-e875-448b-9801-156d15b3962c,533,1775725291987772338,1775725293118900338,1131.128,4.442818,1510.4529,3903.2993
bb09b488-e875-448b-9801-156d15b3962c,534,1775725293244018338,1775725293684392338,440.374,1.911125,2536.834,9184.348
bb09b488-e875-448b-9801-156d15b3962c,535,1775725293789524338,1775725293879518338,89.994,1.1204934,1258.9476,2366.2078
bb09b488-e875-448b-9801-156d15b3962c,536,1775725293974642338,1775725294445142338,470.5,4.199111,2412.56,10335.215
bb09b488-e875-448b-9801-156d15b3962c,537,1775725294560152338,1775725295110767338,550.615,5.8273244,2499.289,9610.187
bb09b488-e875-448b-9801-156d15b3962c,538,1775725295230892338,1775725295315891338,84.999,0.8662394,1295.458,1925.95
bb09b488-e875-448b-9801-156d15b3962c,539,1775725295441016338,1775725295506144338,65.128,0.9403563,1259.936,2175.1167
bb09b488-e875-448b-9801-156d15b3962c,540,1775725295606155338,1775725295781392338,175.237,4.615258,1827.1082,3421.2173
bb09b488-e875-448b-9801-156d15b3962c,541,1775725295881391338,1775725296406891338,525.5,13.007006,1837.0859,5490.241
bb09b488-e875-448b-9801-156d15b3962c,542,1775725296567016338,1775725297477902338,910.886,0.5891793,2629.5564,9253.692
bb09b488-e875-448b-9801-156d15b3962c,543,1775725297643140338,1775725298213640338,570.5,15.451215,2687.6982,9562.102
bb09b488-e875-448b-9801-156d15b3962c,544,1775725298298643338,1775725298333770338,35.127,0.4660486,1357.429,2330.5747
bb09b488-e875-448b-9801-156d15b3962c,545,1775725298433765338,1775725298669015338,235.25,3.5039845,1245.9694,2381.6284
bb09b488-e875-448b-9801-156d15b3962c,546,1775725298794143338,1775725299129515338,335.372,4.102941,1275.9166,2688.2927
bb09b488-e875-448b-9801-156d15b3962c,547,1775725299209515338,1775725299564889338,355.374,2.9421804,1382.9376,3596.5593
bb09b488-e875-448b-9801-156d15b3962c,548,1775725299645014338,1775725299910141338,265.127,5.6384354,1604.7726,3654.1487
bb09b488-e875-448b-9801-156d15b3962c,549,1775725299995274338,1775725300090389338,95.115,0.2661865,1446.2468,2481.4854
bb09b488-e875-448b-9801-156d15b3962c,550,1775725300260517338,1775725300500764338,240.247,7.3480477,1632.2861,4351.3228
bb09b488-e875-448b-9801-156d15b3962c,551,1775725300580764338,1775725300595889338,15.125,0.60341537,1261.1422,1832.7687
bb09b488-e875-448b-9801-156d15b3962c,552,1775725300685899338,1775725300861142338,175.243,5.5301633,1589.6445,2961.6406
bb09b488-e875-448b-9801-156d15b3962c,553,1775725300941138338,1775725301361513338,420.375,8.43404,1737.5735,5617.2036
bb09b488-e875-448b-9801-156d15b3962c,554,1775725301451639338,1775725301516638338,64.999,9.974147,2183.9316,3978.1753
bb09b488-e875-448b-9801-156d15b3962c,555,1775725301691894338,1775725301827013338,135.119,0.87201554,1257.7727,2432.6719
bb09b488-e875-448b-9801-156d15b3962c,556,1775725301952138338,1775725302467641338,515.503,16.118923,1718.3188,5556.163
bb09b488-e875-448b-9801-156d15b3962c,557,1775725302607763338,1775725302888013338,280.25,2.663975,3329.3325,8362.597
bb09b488-e875-448b-9801-156d15b3962c,558,1775725303243262338,1775725303508512338,265.25,23.222294,2651.9033,8178.881
bb09b488-e875-448b-9801-156d15b3962c,559,1775725303603645338,1775725304284262338,680.617,11.783214,2796.685,9889.109
bb09b488-e875-448b-9801-156d15b3962c,560,1775725304529512338,1775725304544512338,15.0,1.862338,1693.821,2529.524
bb09b488-e875-448b-9801-156d15b3962c,561,1775725304639637338,1775725304904887338,265.25,19.208504,3874.8127,10621.475
bb09b488-e875-448b-9801-156d15b3962c,562,1775725304984886338,1775725305385261338,400.375,26.433897,2221.6597,7639.8804
bb09b488-e875-448b-9801-156d15b3962c,563,1775725305705645338,1775725305980886338,275.241,3.4867923,3142.6838,9184.322
bb09b488-e875-448b-9801-156d15b3962c,564,1775725306151011338,1775725306351261338,200.25,14.44481,2583.4602,6464.5347
bb09b488-e875-448b-9801-156d15b3962c,565,1775725306466265338,1775725306481386338,15.121,0.9735118,1121.2241,1550.1168
bb09b488-e875-448b-9801-156d15b3962c,566,1775725306631511338,1775725306671519338,40.008,4.1877923,1889.1768,2888.6626
bb09b488-e875-448b-9801-156d15b3962c,567,1775725306866635338,1775725306881760338,15.125,1.0932012,1167.6132,1925.4293
bb09b488-e875-448b-9801-156d15b3962c,568,1775725306976760338,1775725307061885338,85.125,3.5166411,1407.0972,3128.9438
bb09b488-e875-448b-9801-156d15b3962c,569,1775725307157010338,1775725307172010338,15.0,0.75223994,1027.4956,1423.8119
bb09b488-e875-448b-9801-156d15b3962c,570,1775725307252014338,1775725307612385338,360.371,1.9945396,1417.8696,2628.3909
bb09b488-e875-448b-9801-156d15b3962c,571,1775725307842635338,1775725307932635338,90.0,7.9980097,1781.0442,4834.49
bb09b488-e875-448b-9801-156d15b3962c,572,1775725308072892338,1775725308122885338,49.993,1.4785441,1146.2534,1961.0491
bb09b488-e875-448b-9801-156d15b3962c,573,1775725308303009338,1775725308363135338,60.126,0.46425337,1200.9867,2242.159
bb09b488-e875-448b-9801-156d15b3962c,574,1775725308458134338,1775725308583260338,125.126,5.6723275,1591.5907,3889.62
bb09b488-e875-448b-9801-156d15b3962c,575,1775725308668386338,1775725308868509338,200.123,1.8673118,1360.9427,2503.3123
bb09b488-e875-448b-9801-156d15b3962c,576,1775725309068772338,1775725309429134338,360.362,1.7367945,1295.9436,2913.466
bb09b488-e875-448b-9801-156d15b3962c,577,1775725309509139338,1775725309554259338,45.12,1.1462331,1279.74,1809.6997
bb09b488-e875-448b-9801-156d15b3962c,578,1775725309644259338,1775725309759395338,115.136,1.1438645,1343.9154,2643.8447
bb09b488-e875-448b-9801-156d15b3962c,579,1775725310129758338,1775725310149768338,20.01,0.20656802,1301.6599,1632.9648
bb09b488-e875-448b-9801-156d15b3962c,580,1775725310264883338,1775725310284883338,20.0,1.6846586,1099.4528,1689.7737
bb09b488-e875-448b-9801-156d15b3962c,581,1775725310425008338,1775725310835386338,410.378,1.7196145,1381.0896,2757.0103
bb09b488-e875-448b-9801-156d15b3962c,582,1775725311000508338,1775725311135633338,135.125,0.58935267,1270.7551,3333.1472
bb09b488-e875-448b-9801-156d15b3962c,583,1775725311285883338,1775725311506008338,220.125,0.73468906,1137.0757,1816.0005
bb09b488-e875-448b-9801-156d15b3962c,584,1775725311646133338,1775725311766257338,120.124,0.47115704,1084.0027,2135.0505
bb09b488-e875-448b-9801-156d15b3962c,585,1775725311841383338,1775725311956508338,115.125,0.55830646,1079.1556,1849.5511
bb09b488-e875-448b-9801-156d15b3962c,586,1775725312086632338,1775725312211632338,125.0,2.010607,1292.722,2379.2236
bb09b488-e875-448b-9801-156d15b3962c,587,1775725312291757338,1775725312426882338,135.125,0.42260045,1310.3093,2518.9402
bb09b488-e875-448b-9801-156d15b3962c,588,1775725312552007338,1775725312642132338,90.125,3.601185,1688.2715,3728.7935
bb09b488-e875-448b-9801-156d15b3962c,589,1775725312832257338,1775725312922382338,90.125,0.6637353,1372.7102,2166.8796
bb09b488-e875-448b-9801-156d15b3962c,590,1775725313012382338,1775725313062507338,50.125,0.4484018,1065.2394,1682.2375
bb09b488-e875-448b-9801-156d15b3962c,591,1775725313227632338,1775725313327757338,100.125,0.13413173,1029.1626,2112.466
bb09b488-e875-448b-9801-156d15b3962c,592,1775725313537881338,1775725313903256338,365.375,0.4508368,1252.0963,2406.7903
bb09b488-e875-448b-9801-156d15b3962c,593,1775725314003381338,1775725314273631338,270.25,2.5299044,1380.3385,2769.859
bb09b488-e875-448b-9801-156d15b3962c,594,1775725314358637338,1775725314543881338,185.244,1.761156,1254.3582,2426.6987
bb09b488-e875-448b-9801-156d15b3962c,595,1775725314779134338,1775725314864131338,84.997,0.60452265,1403.4841,2065.0518
bb09b488-e875-448b-9801-156d15b3962c,596,1775725314999256338,1775725315059381338,60.125,0.6828322,1439.4045,2911.0474
bb09b488-e875-448b-9801-156d15b3962c,597,1775725315194505338,1775725315294630338,100.125,1.8554829,1248.6656,2553.1714
bb09b488-e875-448b-9801-156d15b3962c,598,1775725315429755338,1775725315604880338,175.125,1.4061906,1161.8536,1932.5607
bb09b488-e875-448b-9801-156d15b3962c,599,1775725315694880338,1775725315710005338,15.125,1.030277,1027.0723,1390.1028
bb09b488-e875-448b-9801-156d15b3962c,600,1775725315890130338,1775725315975255338,85.125,2.8807712,1449.7408,2837.5461
bb09b488-e875-448b-9801-156d15b3962c,601,1775725316120380338,1775725316175380338,55.0,0.88407123,1209.445,1757.2114
bb09b488-e875-448b-9801-156d15b3962c,602,1775725316270505338,1775725316370630338,100.125,0.9260409,1167.4335,1950.8319
bb09b488-e875-448b-9801-156d15b3962c,603,1775725316460630338,1775725316771011338,310.381,1.5708168,1321.5238,2930.4277
bb09b488-e875-448b-9801-156d15b3962c,604,1775725317011129338,1775725317296379338,285.25,2.1416557,1398.8218,3045.8071
bb09b488-e875-448b-9801-156d15b3962c,605,1775725317396504338,1775725318432503338,1035.999,5.470269,1370.6392,4199.354
bb09b488-e875-448b-9801-156d15b3962c,606,1775725318557628338,1775725318812878338,255.25,3.4143953,1382.704,2846.8403
bb09b488-e875-448b-9801-156d15b3962c,607,1775725318902878338,1775725319018003338,115.125,0.8248854,1332.1505,2329.0305
bb09b488-e875-448b-9801-156d15b3962c,608,1775725319228253338,1775725319333387338,105.134,1.668901,1193.2894,2096.2087
bb09b488-e875-448b-9801-156d15b3962c,609,1775725319503503338,1775725319888878338,385.375,1.0615232,1288.0966,2784.6035
